,lat,lon,lat_mod,lon_mod,Julian_Date,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed,COG_T,SOG_K,pressure_B,wind_dir_T,wind_speed_M,rateofturn
930,4138.0463,7032.4299,41.634105,-70.5404983333,2458065.17,2017,11,7,16.0,4.0,48.3,662688.3,158.9,0.7,1.0215,42.6,3.0,0
931,4138.0462,7032.4299,41.6341033333,-70.5404983333,2458065.17001,2017,11,7,16.0,4.0,49.2,662689.2,159.7,0.7,1.0215,58.3,3.3,0
932,4138.0462,7032.4298,41.6341033333,-70.5404966667,2458065.17003,2017,11,7,16.0,4.0,50.3,662690.3,166.9,0.7,1.0215,56.3,3.4,0
933,4138.0462,7032.4297,41.6341033333,-70.540495,2458065.17004,2017,11,7,16.0,4.0,51.2,662691.2,187.5,0.5,1.0215,53.5,3.8,0
934,4138.0462,7032.4297,41.6341033333,-70.540495,2458065.17005,2017,11,7,16.0,4.0,52.3,662692.3,204.2,0.7,1.0215,52.9,4.4,0
935,4138.0462,7032.4297,41.6341033333,-70.540495,2458065.17006,2017,11,7,16.0,4.0,53.2,662693.2,214.7,0.7,1.0214,42.2,4.5,0
936,4138.0461,7032.4296,41.6341016667,-70.5404933333,2458065.17007,2017,11,7,16.0,4.0,54.2,662694.2,212.8,0.7,1.0215,34.8,3.9,0
937,4138.0461,7032.4296,41.6341016667,-70.5404933333,2458065.17008,2017,11,7,16.0,4.0,55.2,662695.2,214.4,0.9,1.0215,35.5,4.3,0
938,4138.0461,7032.4296,41.6341016667,-70.5404933333,2458065.17009,2017,11,7,16.0,4.0,56.2,662696.2,198.6,0.9,1.0215,22.4,4.6,0
939,4138.0461,7032.4295,41.6341016667,-70.5404916667,2458065.17011,2017,11,7,16.0,4.0,57.2,662697.2,176.6,0.9,1.0215,10.7,3.8,0
940,4138.0461,7032.4295,41.6341016667,-70.5404916667,2458065.17012,2017,11,7,16.0,4.0,58.3,662698.3,168.7,1.1,1.0215,31.2,4.4,0
941,4138.0461,7032.4295,41.6341016667,-70.5404916667,2458065.17013,2017,11,7,16.0,4.0,59.3,662699.3,171.4,1.1,1.0215,48.5,3.7,0
942,4138.046,7032.4295,41.6341,-70.5404916667,2458065.17014,2017,11,7,16.0,5.0,0.2,662700.2,190.4,0.9,1.0215,44.6,3.9,0
943,4138.046,7032.4295,41.6341,-70.5404916667,2458065.17015,2017,11,7,16.0,5.0,1.3,662701.3,195.0,0.9,1.0216,47.2,4.6,0
944,4138.046,7032.4294,41.6341,-70.54049,2458065.17016,2017,11,7,16.0,5.0,2.2,662702.2,191.8,0.7,1.0216,42.7,3.9,0
945,4138.0459,7032.4294,41.6340983333,-70.54049,2458065.17018,2017,11,7,16.0,5.0,3.2,662703.2,178.8,0.7,1.0216,60.1,2.7,0
946,4138.0459,7032.4294,41.6340983333,-70.54049,2458065.17019,2017,11,7,16.0,5.0,4.3,662704.3,190.6,0.5,1.0216,43.6,5.1,0
947,4138.0459,7032.4294,41.6340983333,-70.54049,2458065.1702,2017,11,7,16.0,5.0,5.3,662705.3,187.8,0.5,1.0217,50.8,4.6,0
948,4138.0458,7032.4294,41.6340966667,-70.54049,2458065.17021,2017,11,7,16.0,5.0,6.2,662706.2,184.2,0.3,1.0216,43.0,4.9,0
949,4138.0458,7032.4294,41.6340966667,-70.54049,2458065.17022,2017,11,7,16.0,5.0,7.2,662707.2,169.7,0.3,1.0215,33.0,3.7,0
950,4138.0458,7032.4294,41.6340966667,-70.54049,2458065.17023,2017,11,7,16.0,5.0,8.2,662708.2,160.6,0.3,1.0216,39.5,3.3,0
951,4138.0458,7032.4294,41.6340966667,-70.54049,2458065.17025,2017,11,7,16.0,5.0,9.2,662709.2,163.1,0.1,1.0216,60.7,2.2,0
952,4138.0458,7032.4294,41.6340966667,-70.54049,2458065.17026,2017,11,7,16.0,5.0,10.2,662710.2,145.0,0.1,1.0216,74.5,3.2,0
953,4138.0457,7032.4294,41.634095,-70.54049,2458065.17027,2017,11,7,16.0,5.0,11.2,662711.2,116.7,0.1,1.0216,71.6,3.3,0
954,4138.0457,7032.4294,41.634095,-70.54049,2458065.17028,2017,11,7,16.0,5.0,12.2,662712.2,83.3,0.1,1.0216,74.0,4.0,0
955,4138.0457,7032.4294,41.634095,-70.54049,2458065.17029,2017,11,7,16.0,5.0,13.3,662713.3,74.9,0.1,1.0216,76.1,3.7,0
956,4138.0457,7032.4294,41.634095,-70.54049,2458065.1703,2017,11,7,16.0,5.0,14.2,662714.2,347.8,0.1,1.0216,77.9,3.6,0
957,4138.0456,7032.4293,41.6340933333,-70.5404883333,2458065.17031,2017,11,7,16.0,5.0,15.2,662715.2,352.6,0.1,1.0216,83.8,3.7,0
958,4138.0456,7032.4293,41.6340933333,-70.5404883333,2458065.17033,2017,11,7,16.0,5.0,16.3,662716.3,288.3,0.0,1.0216,83.9,4.0,0
959,4138.0455,7032.4293,41.6340916667,-70.5404883333,2458065.17034,2017,11,7,16.0,5.0,17.3,662717.3,219.5,0.0,1.0215,81.7,4.2,0
960,4138.0455,7032.4293,41.6340916667,-70.5404883333,2458065.17035,2017,11,7,16.0,5.0,18.3,662718.3,131.4,0.1,1.0215,83.9,3.8,0
961,4138.0455,7032.4292,41.6340916667,-70.5404866667,2458065.17036,2017,11,7,16.0,5.0,19.3,662719.3,114.1,0.3,1.0215,91.9,3.0,0
962,4138.0454,7032.4292,41.63409,-70.5404866667,2458065.17037,2017,11,7,16.0,5.0,20.3,662720.3,114.1,0.5,1.0215,68.8,2.6,0
963,4138.0454,7032.4292,41.63409,-70.5404866667,2458065.17038,2017,11,7,16.0,5.0,21.2,662721.2,118.1,0.5,1.0216,53.5,2.6,0
964,4138.0453,7032.4292,41.6340883333,-70.5404866667,2458065.1704,2017,11,7,16.0,5.0,22.2,662722.2,128.6,0.3,1.0215,54.6,2.6,0
965,4138.0453,7032.4292,41.6340883333,-70.5404866667,2458065.17041,2017,11,7,16.0,5.0,23.3,662723.3,149.8,0.3,1.0215,52.2,3.4,0
966,4138.0453,7032.4291,41.6340883333,-70.540485,2458065.17042,2017,11,7,16.0,5.0,24.2,662724.2,176.3,0.1,1.0215,38.7,2.8,0
967,4138.0452,7032.4291,41.6340866667,-70.540485,2458065.17043,2017,11,7,16.0,5.0,25.2,662725.2,187.2,0.1,1.0215,24.6,3.5,0
968,4138.0452,7032.429,41.6340866667,-70.5404833333,2458065.17044,2017,11,7,16.0,5.0,26.2,662726.2,172.1,0.1,1.0215,19.7,3.7,0
969,4138.0452,7032.429,41.6340866667,-70.5404833333,2458065.17045,2017,11,7,16.0,5.0,27.2,662727.2,148.5,0.1,1.0214,22.0,3.3,0
970,4138.0451,7032.429,41.634085,-70.5404833333,2458065.17047,2017,11,7,16.0,5.0,28.3,662728.3,144.0,0.1,1.0215,30.0,3.6,0
971,4138.0451,7032.429,41.634085,-70.5404833333,2458065.17048,2017,11,7,16.0,5.0,29.3,662729.3,118.0,0.3,1.0214,45.2,4.8,0
972,4138.045,7032.429,41.6340833333,-70.5404833333,2458065.17049,2017,11,7,16.0,5.0,30.2,662730.2,113.1,0.7,1.0215,44.9,4.5,0
973,4138.045,7032.429,41.6340833333,-70.5404833333,2458065.1705,2017,11,7,16.0,5.0,31.2,662731.2,114.8,0.7,1.0215,52.6,3.3,0
974,4138.045,7032.429,41.6340833333,-70.5404833333,2458065.17051,2017,11,7,16.0,5.0,32.2,662732.2,103.8,1.4,1.0215,45.5,3.1,0
975,4138.0449,7032.429,41.6340816667,-70.5404833333,2458065.17052,2017,11,7,16.0,5.0,33.3,662733.3,98.2,2.2,1.0215,46.3,3.4,0
976,4138.0449,7032.4288,41.6340816667,-70.54048,2458065.17054,2017,11,7,16.0,5.0,34.3,662734.3,99.6,2.4,1.0214,60.7,3.8,0
977,4138.0447,7032.4281,41.6340783333,-70.5404683333,2458065.17055,2017,11,7,16.0,5.0,35.2,662735.2,100.8,2.5,1.0215,51.3,3.9,0
978,4138.0444,7032.4274,41.6340733333,-70.5404566667,2458065.17056,2017,11,7,16.0,5.0,36.3,662736.3,105.4,2.5,1.0214,49.2,3.2,0
979,4138.044,7032.4266,41.6340666667,-70.5404433333,2458065.17057,2017,11,7,16.0,5.0,37.3,662737.3,108.7,2.4,1.0216,48.7,2.9,0
980,4138.0437,7032.4259,41.6340616667,-70.5404316667,2458065.17058,2017,11,7,16.0,5.0,38.2,662738.2,108.3,2.4,1.0216,52.1,3.0,0
981,4138.0433,7032.4251,41.634055,-70.5404183333,2458065.17059,2017,11,7,16.0,5.0,39.3,662739.3,104.8,2.7,1.0215,57.5,3.5,0
982,4138.0427,7032.424,41.634045,-70.5404,2458065.1706,2017,11,7,16.0,5.0,40.2,662740.2,108.0,2.9,1.0216,57.4,4.3,0
983,4138.0421,7032.4233,41.634035,-70.5403883333,2458065.17062,2017,11,7,16.0,5.0,41.3,662741.3,110.0,2.5,1.0216,65.0,5.0,0
984,4138.0416,7032.4227,41.6340266667,-70.5403783333,2458065.17063,2017,11,7,16.0,5.0,42.3,662742.3,110.0,2.4,1.0216,59.9,7.3,0
985,4138.0412,7032.4219,41.63402,-70.540365,2458065.17064,2017,11,7,16.0,5.0,43.2,662743.2,109.6,2.4,1.0217,50.9,5.8,0
986,4138.041,7032.4213,41.6340166667,-70.540355,2458065.17065,2017,11,7,16.0,5.0,44.2,662744.2,109.1,2.2,1.0218,31.5,4.7,0
987,4138.0409,7032.421,41.634015,-70.54035,2458065.17066,2017,11,7,16.0,5.0,45.2,662745.2,115.8,2.0,1.0217,23.8,4.7,0
988,4138.0404,7032.4206,41.6340066667,-70.5403433333,2458065.17067,2017,11,7,16.0,5.0,46.3,662746.3,122.2,1.8,1.0218,28.8,4.7,0
989,4138.0401,7032.4203,41.6340016667,-70.5403383333,2458065.17069,2017,11,7,16.0,5.0,47.3,662747.3,125.2,1.8,1.0217,23.8,4.1,0
990,4138.04,7032.4199,41.634,-70.5403316667,2458065.1707,2017,11,7,16.0,5.0,48.3,662748.3,122.7,1.6,1.0217,26.6,3.9,0
991,4138.0398,7032.4197,41.6339966667,-70.5403283333,2458065.17071,2017,11,7,16.0,5.0,49.3,662749.3,125.8,1.6,1.0217,25.4,3.4,0
992,4138.0394,7032.4195,41.63399,-70.540325,2458065.17072,2017,11,7,16.0,5.0,50.2,662750.2,127.1,1.6,1.0217,31.5,3.8,0
993,4138.0394,7032.4193,41.63399,-70.5403216667,2458065.17073,2017,11,7,16.0,5.0,51.3,662751.3,119.2,1.6,1.0217,35.4,3.8,0
994,4138.0395,7032.4191,41.6339916667,-70.5403183333,2458065.17074,2017,11,7,16.0,5.0,52.3,662752.3,118.1,1.6,1.0217,43.6,3.1,0
995,4138.0397,7032.419,41.633995,-70.5403166667,2458065.17076,2017,11,7,16.0,5.0,53.3,662753.3,122.2,1.4,1.0216,47.3,2.6,0
996,4138.0399,7032.4188,41.6339983333,-70.5403133333,2458065.17077,2017,11,7,16.0,5.0,54.3,662754.3,126.5,1.4,1.0217,52.3,2.4,0
997,4138.04,7032.4186,41.634,-70.54031,2458065.17078,2017,11,7,16.0,5.0,55.3,662755.3,126.7,1.2,1.0216,64.2,2.7,0
998,4138.0399,7032.4185,41.6339983333,-70.5403083333,2458065.17079,2017,11,7,16.0,5.0,56.3,662756.3,132.4,1.2,1.0216,76.1,2.6,0
999,4138.0398,7032.4184,41.6339966667,-70.5403066667,2458065.1708,2017,11,7,16.0,5.0,57.3,662757.3,139.4,1.2,1.0216,75.3,2.4,0
1000,4138.0396,7032.4183,41.6339933333,-70.540305,2458065.17081,2017,11,7,16.0,5.0,58.3,662758.3,143.4,1.2,1.0216,68.5,2.4,0
1001,4138.0392,7032.4184,41.6339866667,-70.5403066667,2458065.17083,2017,11,7,16.0,5.0,59.3,662759.3,144.3,1.4,1.0215,55.3,2.4,0
1002,4138.0388,7032.4182,41.63398,-70.5403033333,2458065.17084,2017,11,7,16.0,6.0,0.3,662760.3,140.7,1.2,1.0216,70.7,3.1,0
1003,4138.0388,7032.418,41.63398,-70.5403,2458065.17085,2017,11,7,16.0,6.0,1.3,662761.3,133.3,1.2,1.0214,61.3,4.0,0
1004,4138.0386,7032.4177,41.6339766667,-70.540295,2458065.17086,2017,11,7,16.0,6.0,2.3,662762.3,125.6,1.2,1.0215,77.0,4.9,0
1005,4138.0386,7032.4174,41.6339766667,-70.54029,2458065.17087,2017,11,7,16.0,6.0,3.2,662763.2,116.8,1.2,1.0216,60.9,7.3,0
1006,4138.0385,7032.4172,41.633975,-70.5402866667,2458065.17088,2017,11,7,16.0,6.0,4.2,662764.2,114.7,1.4,1.0216,61.1,7.3,0
1007,4138.0384,7032.4168,41.6339733333,-70.54028,2458065.17089,2017,11,7,16.0,6.0,5.3,662765.3,110.2,1.4,1.0215,59.5,5.7,0
1008,4138.0383,7032.4164,41.6339716667,-70.5402733333,2458065.17091,2017,11,7,16.0,6.0,6.3,662766.3,107.3,1.4,1.0217,62.7,5.1,0
1009,4138.0381,7032.4163,41.6339683333,-70.5402716667,2458065.17092,2017,11,7,16.0,6.0,7.3,662767.3,111.5,1.4,1.0217,63.9,4.5,0
1010,4138.0378,7032.4161,41.6339633333,-70.5402683333,2458065.17093,2017,11,7,16.0,6.0,8.2,662768.2,115.5,1.4,1.0216,55.8,5.7,0
1011,4138.0376,7032.4158,41.63396,-70.5402633333,2458065.17094,2017,11,7,16.0,6.0,9.3,662769.3,114.0,1.6,1.0217,52.5,4.8,0
1012,4138.0377,7032.4155,41.6339616667,-70.5402583333,2458065.17095,2017,11,7,16.0,6.0,10.3,662770.3,112.7,1.4,1.0217,36.1,4.0,0
1013,4138.0374,7032.4155,41.6339566667,-70.5402583333,2458065.17096,2017,11,7,16.0,6.0,11.2,662771.2,122.0,1.4,1.0215,48.3,4.2,0
1014,4138.0374,7032.4153,41.6339566667,-70.540255,2458065.17098,2017,11,7,16.0,6.0,12.3,662772.3,122.7,1.4,1.0216,38.3,4.3,0
1015,4138.0375,7032.4151,41.6339583333,-70.5402516667,2458065.17099,2017,11,7,16.0,6.0,13.3,662773.3,128.7,1.4,1.0216,45.1,4.3,0
1016,4138.0375,7032.4151,41.6339583333,-70.5402516667,2458065.171,2017,11,7,16.0,6.0,14.3,662774.3,137.5,1.4,1.0214,54.4,3.4,0
1017,4138.0372,7032.415,41.6339533333,-70.54025,2458065.17101,2017,11,7,16.0,6.0,15.3,662775.3,142.7,1.4,1.0214,49.6,3.1,0
1018,4138.0373,7032.4147,41.633955,-70.540245,2458065.17102,2017,11,7,16.0,6.0,16.3,662776.3,133.3,1.2,1.0214,47.7,2.9,0
1019,4138.0371,7032.4144,41.6339516667,-70.54024,2458065.17103,2017,11,7,16.0,6.0,17.3,662777.3,135.3,1.2,1.0214,42.8,3.2,0
1020,4138.0368,7032.4143,41.6339466667,-70.5402383333,2458065.17105,2017,11,7,16.0,6.0,18.3,662778.3,136.8,1.4,1.0214,23.4,3.2,0
1021,4138.0364,7032.4141,41.63394,-70.540235,2458065.17106,2017,11,7,16.0,6.0,19.2,662779.2,131.2,1.4,1.0213,22.4,3.5,0
1022,4138.0364,7032.4138,41.63394,-70.54023,2458065.17107,2017,11,7,16.0,6.0,20.3,662780.3,123.6,1.4,1.0214,17.8,2.7,0
1023,4138.0361,7032.4135,41.633935,-70.540225,2458065.17108,2017,11,7,16.0,6.0,21.3,662781.3,118.0,1.4,1.0214,16.7,2.4,0
1024,4138.0362,7032.413,41.6339366667,-70.5402166667,2458065.17109,2017,11,7,16.0,6.0,22.3,662782.3,111.1,1.4,1.0214,34.6,3.9,0
1025,4138.0359,7032.4126,41.6339316667,-70.54021,2458065.1711,2017,11,7,16.0,6.0,23.3,662783.3,114.7,1.6,1.0214,42.5,4.1,0
1026,4138.0355,7032.4123,41.633925,-70.540205,2458065.17111,2017,11,7,16.0,6.0,24.3,662784.3,116.0,1.6,1.0214,33.6,4.5,0
1027,4138.0353,7032.4118,41.6339216667,-70.5401966667,2458065.17113,2017,11,7,16.0,6.0,25.3,662785.3,112.9,1.6,1.0214,8.1,5.5,0
1028,4138.0353,7032.4114,41.6339216667,-70.54019,2458065.17114,2017,11,7,16.0,6.0,26.3,662786.3,105.1,1.6,1.0216,353.8,6.2,0
1029,4138.0354,7032.411,41.6339233333,-70.5401833333,2458065.17115,2017,11,7,16.0,6.0,27.3,662787.3,101.2,1.6,1.0218,350.6,5.4,0
1030,4138.0353,7032.4109,41.6339216667,-70.5401816667,2458065.17116,2017,11,7,16.0,6.0,28.2,662788.2,102.4,1.6,1.0218,351.1,5.2,0
1031,4138.0352,7032.4106,41.63392,-70.5401766667,2458065.17117,2017,11,7,16.0,6.0,29.3,662789.3,98.0,1.6,1.0217,346.1,4.2,0
1032,4138.0354,7032.41,41.6339233333,-70.5401666667,2458065.17118,2017,11,7,16.0,6.0,30.3,662790.3,92.4,1.8,1.0218,355.4,6.1,0
1033,4138.0356,7032.4095,41.6339266667,-70.5401583333,2458065.1712,2017,11,7,16.0,6.0,31.3,662791.3,93.5,1.8,1.0219,349.1,5.9,0
1034,4138.0356,7032.4091,41.6339266667,-70.5401516667,2458065.17121,2017,11,7,16.0,6.0,32.3,662792.3,95.0,1.8,1.0221,341.0,5.9,0
1035,4138.0355,7032.4087,41.633925,-70.540145,2458065.17122,2017,11,7,16.0,6.0,33.3,662793.3,95.4,1.8,1.022,341.9,6.8,0
1036,4138.0355,7032.4083,41.633925,-70.5401383333,2458065.17123,2017,11,7,16.0,6.0,34.3,662794.3,96.6,1.8,1.022,344.5,6.7,0
1037,4138.0355,7032.4081,41.633925,-70.540135,2458065.17124,2017,11,7,16.0,6.0,35.3,662795.3,97.2,1.6,1.0218,345.8,6.4,0
1038,4138.0357,7032.408,41.6339283333,-70.5401333333,2458065.17125,2017,11,7,16.0,6.0,36.2,662796.2,99.0,1.6,1.0216,351.4,5.8,0
1039,4138.0358,7032.4077,41.63393,-70.5401283333,2458065.17127,2017,11,7,16.0,6.0,37.3,662797.3,99.1,1.6,1.0216,354.5,4.5,0
1040,4138.036,7032.4073,41.6339333333,-70.5401216667,2458065.17128,2017,11,7,16.0,6.0,38.3,662798.3,98.6,1.6,1.0217,11.1,4.1,0
1041,4138.036,7032.4067,41.6339333333,-70.5401116667,2458065.17129,2017,11,7,16.0,6.0,39.3,662799.3,99.5,1.6,1.0217,14.3,4.6,0
1042,4138.0359,7032.4063,41.6339316667,-70.540105,2458065.1713,2017,11,7,16.0,6.0,40.3,662800.3,100.6,1.6,1.0218,15.9,4.2,0
1043,4138.0361,7032.4058,41.633935,-70.5400966667,2458065.17131,2017,11,7,16.0,6.0,41.3,662801.3,93.9,1.6,1.0218,20.5,2.8,0
1044,4138.0361,7032.4054,41.633935,-70.54009,2458065.17132,2017,11,7,16.0,6.0,42.3,662802.3,88.4,1.4,1.0219,51.9,2.5,0
1045,4138.0363,7032.405,41.6339383333,-70.5400833333,2458065.17133,2017,11,7,16.0,6.0,43.3,662803.3,81.6,1.4,1.0219,26.1,2.5,0
1046,4138.0366,7032.4047,41.6339433333,-70.5400783333,2458065.17135,2017,11,7,16.0,6.0,44.3,662804.3,75.3,1.4,1.022,21.3,1.7,0
1047,4138.0366,7032.4046,41.6339433333,-70.5400766667,2458065.17136,2017,11,7,16.0,6.0,45.3,662805.3,69.8,1.4,1.022,51.5,1.4,0
1048,4138.0367,7032.4044,41.633945,-70.5400733333,2458065.17137,2017,11,7,16.0,6.0,46.2,662806.2,72.3,1.4,1.022,29.3,2.5,0
1049,4138.0366,7032.4041,41.6339433333,-70.5400683333,2458065.17138,2017,11,7,16.0,6.0,47.3,662807.3,73.8,1.6,1.0219,23.7,2.7,0
1050,4138.0367,7032.4039,41.633945,-70.540065,2458065.17139,2017,11,7,16.0,6.0,48.3,662808.3,74.5,1.4,1.0219,352.2,2.9,0
1051,4138.0369,7032.4036,41.6339483333,-70.54006,2458065.1714,2017,11,7,16.0,6.0,49.3,662809.3,72.6,1.6,1.0219,345.4,3.5,0
1052,4138.0367,7032.4034,41.633945,-70.5400566667,2458065.17142,2017,11,7,16.0,6.0,50.3,662810.3,76.8,1.6,1.0218,339.1,3.0,0
1053,4138.0363,7032.4031,41.6339383333,-70.5400516667,2458065.17143,2017,11,7,16.0,6.0,51.3,662811.3,76.7,1.6,1.0218,344.2,2.5,0
1054,4138.0363,7032.4027,41.6339383333,-70.540045,2458065.17144,2017,11,7,16.0,6.0,52.3,662812.3,75.9,1.6,1.022,353.9,2.7,0
1055,4138.0363,7032.402,41.6339383333,-70.5400333333,2458065.17145,2017,11,7,16.0,6.0,53.3,662813.3,75.8,1.8,1.022,19.3,2.5,0
1056,4138.0363,7032.4019,41.6339383333,-70.5400316667,2458065.17146,2017,11,7,16.0,6.0,54.3,662814.3,77.5,1.8,1.0218,4.9,1.5,0
1057,4138.0365,7032.4018,41.6339416667,-70.54003,2458065.17147,2017,11,7,16.0,6.0,55.3,662815.3,79.3,1.6,1.0218,355.5,1.6,0
1058,4138.0365,7032.4013,41.6339416667,-70.5400216667,2458065.17148,2017,11,7,16.0,6.0,56.3,662816.3,83.5,1.6,1.0217,334.5,2.0,0
1059,4138.0365,7032.4007,41.6339416667,-70.5400116667,2458065.17149,2017,11,7,16.0,6.0,57.1,662817.1,85.2,1.6,1.0218,325.1,2.2,0
1060,4138.0363,7032.4,41.6339383333,-70.54,2458065.17151,2017,11,7,16.0,6.0,58.3,662818.3,85.9,1.6,1.0219,340.0,2.2,0
1061,4138.0364,7032.3996,41.63394,-70.5399933333,2458065.17152,2017,11,7,16.0,6.0,59.3,662819.3,80.1,1.6,1.0219,334.1,2.6,0
1062,4138.0367,7032.3993,41.633945,-70.5399883333,2458065.17153,2017,11,7,16.0,7.0,0.3,662820.3,74.9,1.6,1.0221,336.3,3.6,0
1063,4138.0367,7032.3992,41.633945,-70.5399866667,2458065.17154,2017,11,7,16.0,7.0,1.3,662821.3,76.1,1.6,1.022,341.1,4.7,0
1064,4138.0366,7032.399,41.6339433333,-70.5399833333,2458065.17155,2017,11,7,16.0,7.0,2.3,662822.3,76.3,1.6,1.022,6.6,4.0,0
1065,4138.0364,7032.3985,41.63394,-70.539975,2458065.17156,2017,11,7,16.0,7.0,3.2,662823.2,78.7,1.8,1.0221,15.0,4.0,0
1066,4138.0362,7032.3982,41.6339366667,-70.53997,2458065.17158,2017,11,7,16.0,7.0,4.3,662824.3,78.9,1.6,1.0221,16.0,3.7,0
1067,4138.0363,7032.3981,41.6339383333,-70.5399683333,2458065.17159,2017,11,7,16.0,7.0,5.3,662825.3,76.1,1.6,1.0221,20.1,4.6,0
1068,4138.0366,7032.3982,41.6339433333,-70.53997,2458065.1716,2017,11,7,16.0,7.0,6.3,662826.3,70.5,1.6,1.022,26.0,4.8,0
1069,4138.0368,7032.3982,41.6339466667,-70.53997,2458065.17161,2017,11,7,16.0,7.0,7.3,662827.3,71.4,1.4,1.0218,24.3,4.1,0
1070,4138.037,7032.398,41.63395,-70.5399666667,2458065.17162,2017,11,7,16.0,7.0,8.3,662828.3,74.2,1.4,1.0218,23.4,3.8,0
1071,4138.0372,7032.3977,41.6339533333,-70.5399616667,2458065.17164,2017,11,7,16.0,7.0,9.3,662829.3,75.1,1.4,1.0217,29.9,3.5,0
1072,4138.0373,7032.3975,41.633955,-70.5399583333,2458065.17165,2017,11,7,16.0,7.0,10.3,662830.3,69.3,1.4,1.0217,47.4,3.0,0
1073,4138.0373,7032.3973,41.633955,-70.539955,2458065.17166,2017,11,7,16.0,7.0,11.3,662831.3,65.5,1.4,1.0217,59.7,2.6,0
1074,4138.0371,7032.3967,41.6339516667,-70.539945,2458065.17167,2017,11,7,16.0,7.0,12.3,662832.3,67.5,1.4,1.0216,65.3,1.8,0
1075,4138.0372,7032.3965,41.6339533333,-70.5399416667,2458065.17168,2017,11,7,16.0,7.0,13.3,662833.3,59.9,1.4,1.0217,38.4,2.6,0
1076,4138.0375,7032.3964,41.6339583333,-70.53994,2458065.17169,2017,11,7,16.0,7.0,14.3,662834.3,52.9,1.6,1.0217,31.7,2.9,0
1077,4138.0378,7032.3963,41.6339633333,-70.5399383333,2458065.1717,2017,11,7,16.0,7.0,15.3,662835.3,50.2,1.6,1.0216,74.2,2.5,0
1078,4138.0379,7032.396,41.633965,-70.5399333333,2458065.17172,2017,11,7,16.0,7.0,16.3,662836.3,50.3,1.6,1.0215,78.2,2.4,0
1079,4138.0382,7032.3959,41.63397,-70.5399316667,2458065.17173,2017,11,7,16.0,7.0,17.3,662837.3,49.5,1.6,1.0216,96.4,3.3,0
1080,4138.0384,7032.3956,41.6339733333,-70.5399266667,2458065.17174,2017,11,7,16.0,7.0,18.3,662838.3,50.8,1.6,1.0216,70.8,3.3,0
1081,4138.0386,7032.3954,41.6339766667,-70.5399233333,2458065.17175,2017,11,7,16.0,7.0,19.3,662839.3,53.5,1.6,1.0216,64.9,3.6,0
1082,4138.0387,7032.3948,41.6339783333,-70.5399133333,2458065.17176,2017,11,7,16.0,7.0,20.3,662840.3,55.9,1.6,1.0216,59.9,3.2,0
1083,4138.039,7032.3946,41.6339833333,-70.53991,2458065.17177,2017,11,7,16.0,7.0,21.3,662841.3,53.4,1.6,1.0215,58.2,2.7,0
1084,4138.0392,7032.3944,41.6339866667,-70.5399066667,2458065.17179,2017,11,7,16.0,7.0,22.3,662842.3,51.8,1.4,1.0216,48.7,3.2,0
1085,4138.0397,7032.3942,41.633995,-70.5399033333,2458065.1718,2017,11,7,16.0,7.0,23.3,662843.3,53.8,1.4,1.0216,45.0,3.9,0
1086,4138.0397,7032.3938,41.633995,-70.5398966667,2458065.17181,2017,11,7,16.0,7.0,24.3,662844.3,55.8,1.4,1.0217,40.4,4.1,0
1087,4138.0397,7032.3936,41.633995,-70.5398933333,2458065.17182,2017,11,7,16.0,7.0,25.3,662845.3,51.7,1.4,1.0218,41.5,4.0,0
1088,4138.0399,7032.3932,41.6339983333,-70.5398866667,2458065.17183,2017,11,7,16.0,7.0,26.3,662846.3,46.6,1.4,1.0217,24.8,4.2,0
1089,4138.0399,7032.3928,41.6339983333,-70.53988,2458065.17184,2017,11,7,16.0,7.0,27.3,662847.3,43.6,1.4,1.0218,3.6,4.6,0
1090,4138.0401,7032.3924,41.6340016667,-70.5398733333,2458065.17186,2017,11,7,16.0,7.0,28.3,662848.3,37.8,1.4,1.0218,355.5,4.2,0
1091,4138.0403,7032.3923,41.634005,-70.5398716667,2458065.17187,2017,11,7,16.0,7.0,29.3,662849.3,32.8,1.4,1.0218,352.1,3.6,0
1092,4138.0405,7032.3919,41.6340083333,-70.539865,2458065.17188,2017,11,7,16.0,7.0,30.3,662850.3,35.1,1.4,1.0217,346.7,3.5,0
1093,4138.0405,7032.3916,41.6340083333,-70.53986,2458065.17189,2017,11,7,16.0,7.0,31.1,662851.1,39.0,1.4,1.0218,343.3,3.3,0
1094,4138.0407,7032.3911,41.6340116667,-70.5398516667,2458065.1719,2017,11,7,16.0,7.0,32.3,662852.3,39.6,1.6,1.0218,345.2,3.3,0
1095,4138.0411,7032.391,41.6340183333,-70.53985,2458065.17191,2017,11,7,16.0,7.0,33.3,662853.3,30.7,1.4,1.0219,347.2,3.0,0
1096,4138.0413,7032.3912,41.6340216667,-70.5398533333,2458065.17192,2017,11,7,16.0,7.0,34.3,662854.3,24.2,1.4,1.0218,10.8,2.7,0
1097,4138.0416,7032.3911,41.6340266667,-70.5398516667,2458065.17194,2017,11,7,16.0,7.0,35.3,662855.3,17.6,1.4,1.0216,0.5,2.2,0
1098,4138.042,7032.3911,41.6340333333,-70.5398516667,2458065.17195,2017,11,7,16.0,7.0,36.3,662856.3,13.7,1.6,1.0217,20.2,2.5,0
